team,state,nfl_year,players_from_state,from_desc
CAR,Minnesota,2005,1,birth
CAR,New York,2005,2,birth
CAR,South Carolina,2005,2,birth
CAR,Georgia,2005,5,birth
CAR,Indiana,2005,1,birth
CAR,Colorado,2005,1,birth
CAR,Arizona,2005,1,birth
CAR,Massachusetts,2005,1,birth
CAR,New Jersey,2005,1,birth
CAR,Louisiana,2005,2,birth
CAR,Florida,2005,6,birth
CAR,North Carolina,2005,2,birth
CAR,Mississippi,2005,2,birth
CAR,Illinois,2005,1,birth
CAR,Ohio,2005,1,birth
CAR,Missouri,2005,1,birth
CAR,Iowa,2005,1,birth
CAR,Texas,2005,3,birth
CAR,Tennessee,2005,1,birth
CAR,California,2005,5,birth
CAR,Alabama,2005,1,birth
CAR,Idaho,2005,1,birth
CAR,Michigan,2005,1,birth
CAR,Wisconsin,2005,1,birth
CAR,Pennsylvania,2005,1,birth
CAR,Oregon,2005,1,birth
CAR,Virginia,2005,1,high_school
CAR,Michigan,2005,1,high_school
CAR,New York,2005,1,high_school
CAR,South Carolina,2005,2,high_school
CAR,Georgia,2005,5,high_school
CAR,Minnesota,2005,1,high_school
CAR,Indiana,2005,1,high_school
CAR,Colorado,2005,1,high_school
CAR,Arizona,2005,1,high_school
CAR,Florida,2005,8,high_school
CAR,New Jersey,2005,2,high_school
CAR,Louisiana,2005,1,high_school
CAR,California,2005,1,high_school
CAR,Mississippi,2005,2,high_school
CAR,Nevada,2005,1,high_school
CAR,Ohio,2005,3,high_school
CAR,Arkansas,2005,1,high_school
CAR,Iowa,2005,1,high_school
CAR,North Carolina,2005,2,high_school
CAR,Texas,2005,1,high_school
CAR,Tennessee,2005,1,high_school
CAR,Alabama,2005,1,high_school
CAR,Missouri,2005,1,high_school
CAR,Idaho,2005,1,high_school
CAR,Oklahoma,2005,1,high_school
CAR,Wisconsin,2005,1,high_school
CAR,Pennsylvania,2005,2,high_school
CAR,Ohio,2014,3,birth
CAR,Montana,2014,1,birth
CAR,Indiana,2014,1,birth
CAR,Wisconsin,2014,2,birth
CAR,Texas,2014,5,birth
CAR,Alabama,2014,6,birth
CAR,Nevada,2014,1,birth
CAR,North Carolina,2014,3,birth
CAR,Florida,2014,4,birth
CAR,Oregon,2014,2,birth
CAR,California,2014,8,birth
CAR,Georgia,2014,5,birth
CAR,Washington,2014,1,birth
CAR,Arizona,2014,2,birth
CAR,Tennessee,2014,1,birth
CAR,New York,2014,1,birth
CAR,Pennsylvania,2014,1,birth
CAR,New Jersey,2014,1,birth
CAR,South Carolina,2014,1,birth
CAR,Arkansas,2014,1,birth
CAR,Louisiana,2014,2,birth
CAR,Illinois,2014,1,birth
CAR,Missouri,2014,2,birth
CAR,Ohio,2014,3,high_school
CAR,Montana,2014,1,high_school
CAR,Indiana,2014,1,high_school
CAR,Wisconsin,2014,2,high_school
CAR,Texas,2014,5,high_school
CAR,Alabama,2014,6,high_school
CAR,Nevada,2014,1,high_school
CAR,North Carolina,2014,3,high_school
CAR,Florida,2014,4,high_school
CAR,Oregon,2014,2,high_school
CAR,California,2014,8,high_school
CAR,Georgia,2014,5,high_school
CAR,Washington,2014,1,high_school
CAR,Arizona,2014,2,high_school
CAR,Kentucky,2014,1,high_school
CAR,Tennessee,2014,1,high_school
CAR,Pennsylvania,2014,1,high_school
CAR,New Jersey,2014,1,high_school
CAR,South Carolina,2014,1,high_school
CAR,Arkansas,2014,1,high_school
CAR,Louisiana,2014,2,high_school
CAR,Illinois,2014,1,high_school
CAR,Missouri,2014,2,high_school
CAR,Florida,2002,8,birth
CAR,Minnesota,2002,1,birth
CAR,California,2002,9,birth
CAR,Georgia,2002,5,birth
CAR,Missouri,2002,2,birth
CAR,Ohio,2002,1,birth
CAR,Arizona,2002,3,birth
CAR,Michigan,2002,2,birth
CAR,Mississippi,2002,2,birth
CAR,North Carolina,2002,2,birth
CAR,Texas,2002,4,birth
CAR,Illinois,2002,1,birth
CAR,West Virginia,2002,1,birth
CAR,Tennessee,2002,1,birth
CAR,Pennsylvania,2002,1,birth
CAR,Virginia,2002,1,birth
CAR,Louisiana,2002,2,birth
CAR,Indiana,2002,1,birth
CAR,Massachusetts,2002,1,birth
CAR,Alabama,2002,1,birth
CAR,New York,2002,1,birth
CAR,Indiana,2002,2,high_school
CAR,Michigan,2002,2,high_school
CAR,California,2002,8,high_school
CAR,Georgia,2002,4,high_school
CAR,North Carolina,2002,1,high_school
CAR,Texas,2002,2,high_school
CAR,Ohio,2002,2,high_school
CAR,Minnesota,2002,1,high_school
CAR,Florida,2002,10,high_school
CAR,Arizona,2002,3,high_school
CAR,Missouri,2002,2,high_school
CAR,Arkansas,2002,1,high_school
CAR,Alabama,2002,1,high_school
CAR,Illinois,2002,1,high_school
CAR,Hawaii,2002,1,high_school
CAR,Tennessee,2002,1,high_school
CAR,Pennsylvania,2002,2,high_school
CAR,Virginia,2002,1,high_school
CAR,Louisiana,2002,1,high_school
CAR,Massachusetts,2002,2,high_school
CAR,Mississippi,2002,2,high_school
CAR,New York,2002,1,high_school
CAR,Oklahoma,2002,1,high_school
CAR,Minnesota,2003,1,birth
CAR,Georgia,2003,5,birth
CAR,Missouri,2003,1,birth
CAR,Tennessee,2003,3,birth
CAR,Ohio,2003,2,birth
CAR,Florida,2003,5,birth
CAR,Arizona,2003,2,birth
CAR,Pennsylvania,2003,1,birth
CAR,New Jersey,2003,1,birth
CAR,Louisiana,2003,2,birth
CAR,Iowa,2003,1,birth
CAR,North Carolina,2003,3,birth
CAR,Michigan,2003,3,birth
CAR,California,2003,6,birth
CAR,West Virginia,2003,1,birth
CAR,Massachusetts,2003,1,birth
CAR,Illinois,2003,1,birth
CAR,Alabama,2003,1,birth
CAR,New York,2003,3,birth
CAR,South Carolina,2003,1,birth
CAR,Arkansas,2003,1,birth
CAR,Mississippi,2003,1,birth
CAR,Utah,2003,1,birth
CAR,Idaho,2003,1,birth
CAR,Texas,2003,2,birth
CAR,Michigan,2003,3,high_school
CAR,Georgia,2003,5,high_school
CAR,North Carolina,2003,1,high_school
CAR,Tennessee,2003,3,high_school
CAR,Texas,2003,1,high_school
CAR,Florida,2003,2,high_school
CAR,Arizona,2003,2,high_school
CAR,Pennsylvania,2003,2,high_school
CAR,New Jersey,2003,2,high_school
CAR,Louisiana,2003,1,high_school
CAR,Iowa,2003,1,high_school
CAR,California,2003,7,high_school
CAR,Arkansas,2003,1,high_school
CAR,Ohio,2003,1,high_school
CAR,Massachusetts,2003,1,high_school
CAR,Illinois,2003,1,high_school
CAR,Alabama,2003,1,high_school
CAR,New York,2003,2,high_school
CAR,Missouri,2003,1,high_school
CAR,South Carolina,2003,1,high_school
CAR,Mississippi,2003,1,high_school
CAR,Utah,2003,1,high_school
CAR,Idaho,2003,1,high_school
CAR,Oklahoma,2003,1,high_school
CAR,Minnesota,2004,1,birth
CAR,New York,2004,3,birth
CAR,South Carolina,2004,4,birth
CAR,Georgia,2004,5,birth
CAR,Texas,2004,5,birth
CAR,Colorado,2004,1,birth
CAR,Arizona,2004,2,birth
CAR,Pennsylvania,2004,3,birth
CAR,Florida,2004,6,birth
CAR,Massachusetts,2004,1,birth
CAR,New Jersey,2004,1,birth
CAR,Louisiana,2004,2,birth
CAR,North Carolina,2004,2,birth
CAR,Michigan,2004,4,birth
CAR,Missouri,2004,1,birth
CAR,Iowa,2004,1,birth
CAR,Ohio,2004,2,birth
CAR,California,2004,7,birth
CAR,Tennessee,2004,1,birth
CAR,Arkansas,2004,1,birth
CAR,Mississippi,2004,1,birth
CAR,Idaho,2004,1,birth
CAR,Wisconsin,2004,1,birth
CAR,Michigan,2004,3,high_school
CAR,New York,2004,2,high_school
CAR,South Carolina,2004,4,high_school
CAR,Georgia,2004,4,high_school
CAR,Texas,2004,4,high_school
CAR,Colorado,2004,1,high_school
CAR,Arizona,2004,2,high_school
CAR,Pennsylvania,2004,4,high_school
CAR,Florida,2004,8,high_school
CAR,New Jersey,2004,2,high_school
CAR,Louisiana,2004,1,high_school
CAR,California,2004,8,high_school
CAR,Arkansas,2004,1,high_school
CAR,Iowa,2004,1,high_school
CAR,Ohio,2004,4,high_school
CAR,North Carolina,2004,2,high_school
CAR,Tennessee,2004,1,high_school
CAR,Missouri,2004,1,high_school
CAR,Mississippi,2004,1,high_school
CAR,Idaho,2004,1,high_school
CAR,Oklahoma,2004,1,high_school
CAR,Wisconsin,2004,1,high_school
CAR,South Carolina,2006,2,birth
CAR,Georgia,2006,3,birth
CAR,Indiana,2006,1,birth
CAR,Texas,2006,3,birth
CAR,California,2006,8,birth
CAR,Minnesota,2006,2,birth
CAR,Illinois,2006,2,birth
CAR,Arizona,2006,2,birth
CAR,Alabama,2006,2,birth
CAR,Massachusetts,2006,1,birth
CAR,New Jersey,2006,1,birth
CAR,Louisiana,2006,1,birth
CAR,Missouri,2006,2,birth
CAR,Florida,2006,4,birth
CAR,North Carolina,2006,4,birth
CAR,Mississippi,2006,2,birth
CAR,Ohio,2006,2,birth
CAR,Iowa,2006,1,birth
CAR,Virginia,2006,1,birth
CAR,Tennessee,2006,2,birth
CAR,Arkansas,2006,1,birth
CAR,Kentucky,2006,1,birth
CAR,Idaho,2006,1,birth
CAR,Maine,2006,1,birth
CAR,Michigan,2006,1,birth
CAR,Oregon,2006,1,birth
CAR,South Carolina,2006,2,high_school
CAR,Georgia,2006,3,high_school
CAR,Mississippi,2006,2,high_school
CAR,Texas,2006,3,high_school
CAR,California,2006,1,high_school
CAR,Minnesota,2006,1,high_school
CAR,Indiana,2006,1,high_school
CAR,Illinois,2006,1,high_school
CAR,Arizona,2006,1,high_school
CAR,Alabama,2006,2,high_school
CAR,Florida,2006,5,high_school
CAR,New Jersey,2006,1,high_school
CAR,Louisiana,2006,1,high_school
CAR,Missouri,2006,2,high_school
CAR,Nevada,2006,1,high_school
CAR,Ohio,2006,2,high_school
CAR,Iowa,2006,2,high_school
CAR,North Carolina,2006,3,high_school
CAR,Virginia,2006,1,high_school
CAR,Tennessee,2006,2,high_school
CAR,Arkansas,2006,1,high_school
CAR,Kentucky,2006,1,high_school
CAR,Idaho,2006,1,high_school
CAR,Michigan,2006,1,high_school
CAR,Oklahoma,2006,1,high_school
CAR,Pennsylvania,2006,1,high_school
CAR,South Carolina,2007,3,birth
CAR,Georgia,2007,5,birth
CAR,Indiana,2007,1,birth
CAR,California,2007,7,birth
CAR,New York,2007,2,birth
CAR,Arizona,2007,2,birth
CAR,Florida,2007,4,birth
CAR,Massachusetts,2007,1,birth
CAR,Louisiana,2007,1,birth
CAR,North Carolina,2007,4,birth
CAR,Mississippi,2007,1,birth
CAR,Illinois,2007,2,birth
CAR,Ohio,2007,3,birth
CAR,Missouri,2007,1,birth
CAR,Texas,2007,4,birth
CAR,New Jersey,2007,1,birth
CAR,Virginia,2007,1,birth
CAR,Tennessee,2007,1,birth
CAR,Arkansas,2007,2,birth
CAR,Alabama,2007,1,birth
CAR,Minnesota,2007,1,birth
CAR,Oregon,2007,2,birth
CAR,Idaho,2007,1,birth
CAR,Michigan,2007,1,birth
CAR,South Carolina,2007,3,high_school
CAR,Georgia,2007,4,high_school
CAR,Mississippi,2007,1,high_school
CAR,California,2007,8,high_school
CAR,Indiana,2007,2,high_school
CAR,New York,2007,2,high_school
CAR,Arizona,2007,1,high_school
CAR,Florida,2007,5,high_school
CAR,Louisiana,2007,1,high_school
CAR,Nevada,2007,1,high_school
CAR,Ohio,2007,3,high_school
CAR,Arkansas,2007,2,high_school
CAR,Texas,2007,4,high_school
CAR,New Jersey,2007,1,high_school
CAR,North Carolina,2007,3,high_school
CAR,Virginia,2007,2,high_school
CAR,Tennessee,2007,1,high_school
CAR,Alabama,2007,1,high_school
CAR,Missouri,2007,1,high_school
CAR,Iowa,2007,1,high_school
CAR,Oregon,2007,1,high_school
CAR,Idaho,2007,1,high_school
CAR,Michigan,2007,1,high_school
CAR,Texas,2008,6,birth
CAR,South Carolina,2008,3,birth
CAR,Georgia,2008,4,birth
CAR,Indiana,2008,1,birth
CAR,Florida,2008,4,birth
CAR,California,2008,4,birth
CAR,Washington,2008,2,birth
CAR,New York,2008,1,birth
CAR,Arizona,2008,2,birth
CAR,Tennessee,2008,1,birth
CAR,Delaware,2008,1,birth
CAR,Massachusetts,2008,1,birth
CAR,Louisiana,2008,1,birth
CAR,Mississippi,2008,1,birth
CAR,Michigan,2008,1,birth
CAR,Illinois,2008,1,birth
CAR,Missouri,2008,1,birth
CAR,New Jersey,2008,1,birth
CAR,North Carolina,2008,5,birth
CAR,Virginia,2008,1,birth
CAR,Wisconsin,2008,1,birth
CAR,Pennsylvania,2008,2,birth
CAR,Ohio,2008,1,birth
CAR,Arkansas,2008,2,birth
CAR,Oregon,2008,1,birth
CAR,Idaho,2008,1,birth
CAR,Texas,2008,6,high_school
CAR,South Carolina,2008,3,high_school
CAR,Georgia,2008,4,high_school
CAR,Mississippi,2008,1,high_school
CAR,Florida,2008,3,high_school
CAR,California,2008,5,high_school
CAR,Indiana,2008,1,high_school
CAR,Washington,2008,2,high_school
CAR,New York,2008,1,high_school
CAR,Arizona,2008,1,high_school
CAR,Tennessee,2008,1,high_school
CAR,Delaware,2008,1,high_school
CAR,Louisiana,2008,1,high_school
CAR,Michigan,2008,1,high_school
CAR,Nevada,2008,1,high_school
CAR,Arkansas,2008,2,high_school
CAR,New Jersey,2008,2,high_school
CAR,North Carolina,2008,3,high_school
CAR,Virginia,2008,2,high_school
CAR,Wisconsin,2008,1,high_school
CAR,Pennsylvania,2008,2,high_school
CAR,Ohio,2008,1,high_school
CAR,Oregon,2008,1,high_school
CAR,Idaho,2008,1,high_school
CAR,Texas,2009,2,birth
CAR,South Carolina,2009,2,birth
CAR,California,2009,6,birth
CAR,Georgia,2009,1,birth
CAR,North Carolina,2009,7,birth
CAR,Florida,2009,4,birth
CAR,Indiana,2009,1,birth
CAR,Washington,2009,1,birth
CAR,Delaware,2009,1,birth
CAR,Oregon,2009,2,birth
CAR,Massachusetts,2009,1,birth
CAR,Arizona,2009,1,birth
CAR,Louisiana,2009,1,birth
CAR,Michigan,2009,1,birth
CAR,Ohio,2009,1,birth
CAR,Missouri,2009,1,birth
CAR,New Jersey,2009,1,birth
CAR,Virginia,2009,1,birth
CAR,Alabama,2009,1,birth
CAR,Wisconsin,2009,1,birth
CAR,New York,2009,2,birth
CAR,Arkansas,2009,2,birth
CAR,Pennsylvania,2009,1,birth
CAR,Idaho,2009,1,birth
CAR,Mississippi,2009,1,birth
CAR,Hawaii,2009,1,birth
CAR,Texas,2009,6,high_school
CAR,South Carolina,2009,2,high_school
CAR,California,2009,6,high_school
CAR,Georgia,2009,4,high_school
CAR,North Carolina,2009,6,high_school
CAR,Florida,2009,2,high_school
CAR,Indiana,2009,1,high_school
CAR,Washington,2009,2,high_school
CAR,Delaware,2009,1,high_school
CAR,Oregon,2009,2,high_school
CAR,Louisiana,2009,1,high_school
CAR,New Mexico,2009,1,high_school
CAR,Massachusetts,2009,1,high_school
CAR,Michigan,2009,1,high_school
CAR,Ohio,2009,1,high_school
CAR,Arkansas,2009,2,high_school
CAR,New Jersey,2009,1,high_school
CAR,Virginia,2009,2,high_school
CAR,Kentucky,2009,1,high_school
CAR,Alabama,2009,1,high_school
CAR,Wisconsin,2009,1,high_school
CAR,New York,2009,2,high_school
CAR,Pennsylvania,2009,1,high_school
CAR,Arizona,2009,1,high_school
CAR,Idaho,2009,1,high_school
CAR,Missouri,2009,1,high_school
CAR,Mississippi,2009,1,high_school
CAR,Maryland,2009,1,high_school
CAR,California,2011,9,birth
CAR,South Carolina,2011,2,birth
CAR,Ohio,2011,1,birth
CAR,New Jersey,2011,2,birth
CAR,Texas,2011,9,birth
CAR,North Carolina,2011,3,birth
CAR,Oklahoma,2011,1,birth
CAR,Indiana,2011,1,birth
CAR,Delaware,2011,1,birth
CAR,Oregon,2011,3,birth
CAR,Massachusetts,2011,1,birth
CAR,Georgia,2011,7,birth
CAR,Washington,2011,1,birth
CAR,Pennsylvania,2011,3,birth
CAR,Florida,2011,5,birth
CAR,Virginia,2011,2,birth
CAR,Arizona,2011,2,birth
CAR,Tennessee,2011,1,birth
CAR,Alabama,2011,1,birth
CAR,Hawaii,2011,1,birth
CAR,Arkansas,2011,2,birth
CAR,Louisiana,2011,1,birth
CAR,Idaho,2011,1,birth
CAR,Illinois,2011,1,birth
CAR,California,2011,9,high_school
CAR,South Carolina,2011,2,high_school
CAR,Ohio,2011,1,high_school
CAR,New Jersey,2011,2,high_school
CAR,Texas,2011,9,high_school
CAR,North Carolina,2011,2,high_school
CAR,Oklahoma,2011,1,high_school
CAR,Indiana,2011,1,high_school
CAR,Delaware,2011,1,high_school
CAR,Oregon,2011,3,high_school
CAR,Florida,2011,5,high_school
CAR,Georgia,2011,7,high_school
CAR,Washington,2011,1,high_school
CAR,Massachusetts,2011,1,high_school
CAR,Pennsylvania,2011,3,high_school
CAR,Virginia,2011,3,high_school
CAR,Arizona,2011,2,high_school
CAR,Tennessee,2011,1,high_school
CAR,Alabama,2011,1,high_school
CAR,Hawaii,2011,1,high_school
CAR,Arkansas,2011,2,high_school
CAR,Louisiana,2011,1,high_school
CAR,Idaho,2011,1,high_school
CAR,Illinois,2011,1,high_school
CAR,Michigan,2010,3,birth
CAR,Louisiana,2010,1,birth
CAR,New Jersey,2010,4,birth
CAR,South Carolina,2010,2,birth
CAR,California,2010,8,birth
CAR,Georgia,2010,2,birth
CAR,Texas,2010,6,birth
CAR,Florida,2010,3,birth
CAR,Massachusetts,2010,3,birth
CAR,Indiana,2010,1,birth
CAR,Washington,2010,1,birth
CAR,Oregon,2010,2,birth
CAR,Virginia,2010,2,birth
CAR,North Carolina,2010,1,birth
CAR,Ohio,2010,2,birth
CAR,Tennessee,2010,1,birth
CAR,Alabama,2010,1,birth
CAR,Wisconsin,2010,1,birth
CAR,Mississippi,2010,1,birth
CAR,Maryland,2010,1,birth
CAR,Arkansas,2010,1,birth
CAR,Pennsylvania,2010,1,birth
CAR,Delaware,2010,1,birth
CAR,Arizona,2010,1,birth
CAR,Idaho,2010,1,birth
CAR,New York,2010,1,birth
CAR,Illinois,2010,1,birth
CAR,Hawaii,2010,1,birth
CAR,Michigan,2010,3,high_school
CAR,Louisiana,2010,1,high_school
CAR,New Jersey,2010,4,high_school
CAR,South Carolina,2010,2,high_school
CAR,California,2010,5,high_school
CAR,Georgia,2010,5,high_school
CAR,Texas,2010,6,high_school
CAR,Florida,2010,1,high_school
CAR,Massachusetts,2010,2,high_school
CAR,Indiana,2010,1,high_school
CAR,Washington,2010,2,high_school
CAR,Oregon,2010,2,high_school
CAR,New Mexico,2010,1,high_school
CAR,Virginia,2010,3,high_school
CAR,Ohio,2010,2,high_school
CAR,Kentucky,2010,1,high_school
CAR,Tennessee,2010,1,high_school
CAR,Alabama,2010,1,high_school
CAR,Wisconsin,2010,1,high_school
CAR,Mississippi,2010,1,high_school
CAR,Maryland,2010,1,high_school
CAR,Arkansas,2010,1,high_school
CAR,Pennsylvania,2010,1,high_school
CAR,Arizona,2010,1,high_school
CAR,North Carolina,2010,1,high_school
CAR,Idaho,2010,1,high_school
CAR,Illinois,2010,1,high_school
BUF,California,1990,7,birth
BUF,Florida,1990,3,birth
BUF,Virginia,1990,2,birth
BUF,Mississippi,1990,3,birth
BUF,New Jersey,1990,1,birth
BUF,New York,1990,2,birth
BUF,Georgia,1990,3,birth
BUF,Louisiana,1990,3,birth
BUF,Illinois,1990,1,birth
BUF,Ohio,1990,4,birth
BUF,Texas,1990,3,birth
BUF,Alabama,1990,3,birth
BUF,Colorado,1990,1,birth
BUF,Kentucky,1990,3,birth
BUF,Pennsylvania,1990,5,birth
BUF,Michigan,1990,3,birth
BUF,Washington,1990,1,birth
BUF,Kansas,1990,1,birth
BUF,Indiana,1990,1,birth
BUF,Arkansas,1990,1,birth
BUF,Maryland,1990,1,birth
BUF,California,1990,2,high_school
BUF,Florida,1990,3,high_school
BUF,Virginia,1990,2,high_school
BUF,Mississippi,1990,3,high_school
BUF,New Jersey,1990,1,high_school
BUF,Pennsylvania,1990,4,high_school
BUF,Georgia,1990,3,high_school
BUF,Louisiana,1990,3,high_school
BUF,Illinois,1990,1,high_school
BUF,Ohio,1990,4,high_school
BUF,Texas,1990,3,high_school
BUF,New York,1990,3,high_school
BUF,Alabama,1990,3,high_school
BUF,Oklahoma,1990,1,high_school
BUF,Kentucky,1990,3,high_school
BUF,Utah,1990,1,high_school
BUF,Michigan,1990,3,high_school
BUF,Washington,1990,1,high_school
BUF,Kansas,1990,2,high_school
BUF,Maryland,1990,1,high_school
BUF,California,1991,8,birth
BUF,Florida,1991,3,birth
BUF,Louisiana,1991,3,birth
BUF,Georgia,1991,3,birth
BUF,Missouri,1991,1,birth
BUF,Ohio,1991,3,birth
BUF,New York,1991,1,birth
BUF,Virginia,1991,2,birth
BUF,Mississippi,1991,2,birth
BUF,Illinois,1991,1,birth
BUF,North Dakota,1991,1,birth
BUF,Alabama,1991,3,birth
BUF,Massachusetts,1991,1,birth
BUF,Kentucky,1991,3,birth
BUF,Pennsylvania,1991,5,birth
BUF,Michigan,1991,3,birth
BUF,Texas,1991,2,birth
BUF,Kansas,1991,1,birth
BUF,Indiana,1991,1,birth
BUF,Arkansas,1991,1,birth
BUF,Maryland,1991,1,birth
BUF,California,1991,3,high_school
BUF,Florida,1991,3,high_school
BUF,Louisiana,1991,5,high_school
BUF,Georgia,1991,3,high_school
BUF,Missouri,1991,1,high_school
BUF,Ohio,1991,3,high_school
BUF,New Jersey,1991,1,high_school
BUF,Virginia,1991,2,high_school
BUF,Mississippi,1991,2,high_school
BUF,Pennsylvania,1991,4,high_school
BUF,Illinois,1991,1,high_school
BUF,North Dakota,1991,1,high_school
BUF,New York,1991,2,high_school
BUF,Alabama,1991,3,high_school
BUF,Massachusetts,1991,1,high_school
BUF,Kentucky,1991,3,high_school
BUF,Utah,1991,1,high_school
BUF,Michigan,1991,3,high_school
BUF,Texas,1991,2,high_school
BUF,Kansas,1991,2,high_school
BUF,Maryland,1991,1,high_school
BUF,California,1992,6,birth
BUF,Georgia,1992,3,birth
BUF,Missouri,1992,1,birth
BUF,Virginia,1992,3,birth
BUF,Mississippi,1992,3,birth
BUF,Wisconsin,1992,1,birth
BUF,New York,1992,1,birth
BUF,Louisiana,1992,2,birth
BUF,New Jersey,1992,1,birth
BUF,Illinois,1992,1,birth
BUF,Ohio,1992,4,birth
BUF,North Dakota,1992,1,birth
BUF,Alabama,1992,3,birth
BUF,Minnesota,1992,1,birth
BUF,Kentucky,1992,3,birth
BUF,Pennsylvania,1992,5,birth
BUF,Michigan,1992,2,birth
BUF,Texas,1992,2,birth
BUF,Kansas,1992,1,birth
BUF,Indiana,1992,1,birth
BUF,Arkansas,1992,1,birth
BUF,Maryland,1992,1,birth
BUF,Oklahoma,1992,1,birth
BUF,California,1992,2,high_school
BUF,Georgia,1992,3,high_school
BUF,Missouri,1992,1,high_school
BUF,Virginia,1992,3,high_school
BUF,Mississippi,1992,3,high_school
BUF,Wisconsin,1992,1,high_school
BUF,Pennsylvania,1992,4,high_school
BUF,Louisiana,1992,2,high_school
BUF,New Jersey,1992,1,high_school
BUF,Illinois,1992,1,high_school
BUF,Ohio,1992,3,high_school
BUF,North Dakota,1992,1,high_school
BUF,New York,1992,2,high_school
BUF,Alabama,1992,3,high_school
BUF,Arizona,1992,1,high_school
BUF,Kentucky,1992,3,high_school
BUF,Michigan,1992,2,high_school
BUF,Texas,1992,2,high_school
BUF,Kansas,1992,2,high_school
BUF,Maryland,1992,1,high_school
BUF,Oklahoma,1992,1,high_school
BUF,Georgia,1993,3,birth
BUF,Missouri,1993,1,birth
BUF,California,1993,4,birth
BUF,Virginia,1993,2,birth
BUF,Mississippi,1993,3,birth
BUF,Wisconsin,1993,1,birth
BUF,New York,1993,1,birth
BUF,Louisiana,1993,1,birth
BUF,Kansas,1993,1,birth
BUF,Illinois,1993,2,birth
BUF,Ohio,1993,5,birth
BUF,North Dakota,1993,1,birth
BUF,Alabama,1993,3,birth
BUF,Minnesota,1993,1,birth
BUF,Texas,1993,3,birth
BUF,Pennsylvania,1993,3,birth
BUF,Michigan,1993,3,birth
BUF,Kentucky,1993,3,birth
BUF,North Carolina,1993,1,birth
BUF,Indiana,1993,1,birth
BUF,Arkansas,1993,1,birth
BUF,Massachusetts,1993,1,birth
BUF,Oklahoma,1993,1,birth
BUF,Georgia,1993,3,high_school
BUF,Missouri,1993,1,high_school
BUF,California,1993,1,high_school
BUF,Virginia,1993,3,high_school
BUF,Mississippi,1993,3,high_school
BUF,Wisconsin,1993,1,high_school
BUF,Pennsylvania,1993,3,high_school
BUF,Louisiana,1993,1,high_school
BUF,Nebraska,1993,1,high_school
BUF,Illinois,1993,2,high_school
BUF,Ohio,1993,4,high_school
BUF,North Dakota,1993,1,high_school
BUF,Alabama,1993,3,high_school
BUF,Arizona,1993,1,high_school
BUF,Texas,1993,3,high_school
BUF,Michigan,1993,3,high_school
BUF,Kentucky,1993,3,high_school
BUF,Kansas,1993,2,high_school
BUF,North Carolina,1993,2,high_school
BUF,Massachusetts,1993,1,high_school
BUF,Oklahoma,1993,1,high_school
BUF,New Jersey,1993,1,high_school
BUF,Georgia,1994,2,birth
BUF,Missouri,1994,1,birth
BUF,California,1994,4,birth
BUF,Virginia,1994,2,birth
BUF,Mississippi,1994,3,birth
BUF,Wisconsin,1994,1,birth
BUF,New York,1994,1,birth
BUF,Illinois,1994,2,birth
BUF,Ohio,1994,2,birth
BUF,North Dakota,1994,1,birth
